Country,Code,Year,gdpPerCap,literacy,popDensity,under_slum,below_poverty,Import,Export,Corruption,GovEff,PolSta,adult_mortality,Male,Female
Mexico,MEX,1990,3112.26870598472,87.55615234375,43.1817340980992,23.1,NA,29559513.09,26344665.09,NA,NA,NA,NA,NA,NA
Marshall Islands,MHL,1990,1660.12988936134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle income,MIC,1990,910.921231041237,70.7868804931641,50.1689705576073,45.9123791628965,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Macedonia,MKD,1990,2354.26346244494,NA,78.4989382618954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,MLI,1990,317.389306906928,NA,6.92507970070235,94.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,MLT,1990,7191.92360259617,NA,1106.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,MNG,1990,1172.4430658221,NA,1.40589677901079,68.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,MRT,1990,501.193398405245,NA,1.97375181915203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,MUS,1990,2506.17931226708,79.8686599731445,521.564039408867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,1990,199.986342315353,NA,99.7507424692406,66.4,NA,579631.296,411561.12,NA,NA,NA,NA,NA,NA
Malaysia,MYS,1990,2441.74199054895,NA,54.8769563232385,NA,NA,29245597.7,29453209.6,NA,NA,NA,NA,NA,NA
North America,NAC,1990,23645.6143148159,NA,15.1964442835405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,NAM,1990,1944.13762113919,NA,1.74046204860985,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,NCL,1990,14800.0286943521,NA,9.34896061269147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,NER,1990,309.056882927325,NA,6.33661561537854,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,NGA,1990,567.528672858345,NA,104.540608496108,77.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,NIC,1990,241.87647004145,NA,34.6803556589663,89.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands,NLD,1990,21290.8603827045,NA,442.876481042654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,1990,28242.943738533,NA,11.6127114516559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,1990,191.878904234015,NA,132.20613986014,70.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,NZL,1990,13663.0216184298,NA,12.6459306520831,NA,NA,9483473.92,9469856.768,NA,NA,NA,NA,NA,NA
OECD members,OED,1990,17513.0690654138,NA,31.092247690087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oman,OMN,1990,6448.12768493202,NA,5.85512439418417,60.5,NA,2681227.008,5504418.816,NA,NA,NA,NA,NA,NA
Other small states,OSS,1990,3130.86965264047,74.0809020996094,8.54770909869737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pakistan,PAK,1990,371.678566172355,NA,139.642902916148,51,87.2,NA,NA,NA,NA,NA,NA,NA,NA
Panama,PAN,1990,2603.84662236786,88.7798614501953,33.2384584342211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peru,PER,1990,1196.58685819634,NA,17.24330703125,66.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philippines,PHL,1990,715.913712086446,93.5738983154297,207.583459100513,54.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,PNG,1990,697.539572978224,NA,10.1926401095261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pre-demographic dividend,PRE,1990,471.270925278625,51.6820411682129,23.3288247477182,65.0135136622133,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puerto Rico,PRI,1990,8652.50749222505,89.6224975585938,398.759864712514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Portugal,PRT,1990,7884.61794530424,NA,109.106207650273,NA,NA,25410539.52,16425882.62,NA,NA,NA,NA,NA,NA
Paraguay,PRY,1990,1376.16467314413,NA,10.6302919708029,NA,4.7,1348617.6,958680.512,NA,NA,NA,NA,NA,NA
Pacific island small states,PSS,1990,1429.63708088333,NA,26.9540566337894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Post-demographic dividend,PST,1990,19044.4129654348,NA,30.6589507285903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
French Polynesia,PYF,1990,15913.5904795552,NA,54.6188524590164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qatar,QAT,1990,15454.0823281296,NA,41.0230835486649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,ROU,1990,1680.70562287227,NA,101.163440156965,NA,NA,9088603.136,5847390.208,NA,NA,NA,NA,NA,NA
Russian Federation,RUS,1990,3485.11230559947,NA,9.04773962092624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,RWA,1990,349.873357553015,NA,295.455289825699,96,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia,SAS,1990,359.266948108791,45.4737091064453,237.141171347025,56.5516198338842,81.7,NA,NA,NA,NA,NA,NA,NA,NA
Saudi Arabia,SAU,1990,7246.01636663312,NA,7.55168652224274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,SDN,1990,483.952592007859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,SEN,1990,961.573946470954,NA,39.0916065028827,70.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singapore,SGP,1990,11861.7561591366,89.0960006713867,4547.95820895522,NA,NA,60790210.56,52715892.74,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,1990,970.016054620333,NA,11.1420507324044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,SLE,1990,150.389032266233,NA,59.847076752563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
El Salvador,SLV,1990,914.130927454167,NA,254.347442084942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,1990,126.924920542559,NA,11.5170274492301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),SSA,1990,662.476757030686,52.5211906433105,23.9811684336499,67.1023670307744,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,SSF,1990,663.111447583878,52.5267295837402,23.9839213448185,67.1023670307744,75.2,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,1990,2979.65169904553,77.9876480102539,10.025896876424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suriname,SUR,1990,958.614698100541,NA,2.59723076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,1990,2405.53513644795,NA,110.170207900208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovenia,SVN,1990,9107.47707941181,NA,99.2135551142006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sweden,SWE,1990,30343.1828708777,NA,20.8579105132329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eswatini,SWZ,1990,1355.39394489604,NA,47.8151162790698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,SYC,1990,5302.84372714198,NA,151.102173913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syrian Arab Republic,SYR,1990,988.94867216421,NA,67.7232070954402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,TCD,1990,291.553259539311,NA,4.73574650571792,98.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,1990,417.468340267694,79.5226211547852,100.25802442192,46.0376072423284,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe & Central Asia (IDA & IBRD countries),TEC,1990,2648.59263864246,95.8681869506836,18.6219268320402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Togo,TGO,1990,431.450159769201,NA,69.3934914506343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thailand,THA,1990,1508.94273670514,NA,110.705212472352,NA,36.2,33371353.09,23068719.1,NA,NA,NA,NA,NA,NA
Tajikistan,TJK,1990,497.632026083843,NA,37.7523149471278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,TKM,1990,865.789417037966,NA,7.83939522907667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,1990,2597.78017414547,83.9123229980469,21.4115538680602,35.5520235444258,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,TON,1990,1194.54103416891,NA,132.040277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),TSA,1990,359.266948108791,45.4737091064453,237.141171347025,56.5516198338842,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (IDA & IBRD countries),TSS,1990,663.111447583877,52.5267295837402,23.9839213448185,67.1023670307744,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,1990,4150.30185502442,96.9385528564453,238.034307992203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tunisia,TUN,1990,1491.12212876029,NA,53.0541709577755,NA,30.4,NA,NA,NA,NA,NA,NA,NA,NA
Turkey,TUR,1990,2794.35039016178,79.2324523925781,70.0619258604784,23.4,NA,22300672,12959381.5,NA,NA,NA,NA,NA,NA
Tuvalu,TUV,1990,990.064819950998,NA,297.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanzania,TZA,1990,173.790639184874,NA,28.4532004967261,77.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,1990,248.029367198959,NA,86.8544717481607,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,UKR,1990,1569.73943340979,NA,89.5693449555536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper middle income,UMC,1990,1296.52333282329,81.2128524780273,35.3966102826685,38.3471716504775,59.8,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,URY,1990,2990.3642477705,NA,17.7671180436522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,USA,1990,23888.6000088133,NA,27.2545136128993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uzbekistan,UZB,1990,651.419206137363,NA,48.2134461683122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent and the Grenadines,VCT,1990,2236.28877407421,NA,275.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela, RB",VEN,1990,2475.38047254573,89.8252487182617,22.2579955784819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vietnam,VNM,1990,95.1882501808876,NA,208.881569326247,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vanuatu,VUT,1990,1080.67245018643,NA,12.02403609516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
World,WLD,1990,4289.73810396312,74.3703689575195,41.4780777988108,47.2756284335686,55.2,NA,NA,NA,NA,NA,NA,NA,NA
Samoa,WSM,1990,772.505849126603,NA,57.5275618374558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen, Rep.",YEM,1990,482.247874017314,NA,22.1792772316609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Africa,ZAF,1990,3139.96605414997,NA,30.3361737381398,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zambia,ZMB,1990,408.769534724677,64.9982604980469,10.8110749404754,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zimbabwe,ZWE,1990,841.972989778691,NA,26.9676127698074,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aruba,ABW,1991,13496.0033851411,NA,359.011111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angola,AGO,1991,865.69272959239,NA,9.8250589556429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1991,336.586994504629,NA,119.225912408759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andorra,AND,1991,19532.5401504525,NA,120.576595744681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arab World,ARB,1991,1925.42055393079,56.302490234375,20.3581057247267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Arab Emirates,ARE,1991,26612.3355369691,NA,27.2761616446072,NA,NA,4284482.56,485589.888,NA,NA,NA,NA,NA,NA
Argentina,ARG,1991,5735.36032735223,96.1281967163086,12.0872294633298,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA
Armenia,ARM,1991,590.121047267559,NA,123.121109940288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antigua and Barbuda,ATG,1991,7601.84849106528,NA,144.015909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,AUS,1991,18821.4773892062,NA,2.24984705101337,NA,NA,38456377.34,40782719.65,NA,NA,NA,NA,NA,NA
Austria,AUT,1991,22410.9117362704,NA,93.9076168563817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azerbaijan,AZE,1991,1209.23749284959,NA,87.3739740677986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burundi,BDI,1991,209.777897917403,NA,216.702725856698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belgium,BEL,1991,21041.6606401567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,BEN,1991,385.753616012638,NA,45.6677811280596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkina Faso,BFA,1991,346.410672442444,13.5692300796509,33.0777923976608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bangladesh,BGD,1991,293.160415517259,35.3193016052246,811.240124452639,NA,83.9,3136684.032,1690206.848,NA,NA,NA,NA,NA,NA
Bulgaria,BGR,1991,1267.73437541485,NA,78.0291693030823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bahrain,BHR,1991,9055.67993615686,84.0138320922852,738.782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The",BHS,1991,11919.7878992215,NA,26.0747252747253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,BLR,1991,1765.74455562095,NA,50.2563596923684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,BLZ,1991,2326.82155414173,70.2984237670898,8.37913195966681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,BMU,1991,27700.3095169516,NA,1092.98146217873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bolivia,BOL,1991,762.078033122078,NA,6.47230960952645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,BRA,1991,3975.39008935633,NA,18.1437510020172,NA,NA,22976327.68,31621120,NA,NA,NA,NA,NA,NA
Barbados,BRB,1991,7663.50329113049,NA,609.081395348837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunei Darussalam,BRN,1991,13905.0638689698,87.8041763305664,50.5142314990512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,BTN,1991,467.697107411527,NA,11.4425876409649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,BWA,1991,2972.72671142946,68.5809097290039,2.34030667160729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,CAF,1991,478.502943895332,NA,4.62054801117211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canada,CAN,1991,21768.3432941828,NA,3.08323408672779,NA,0.2,118093692.9,126783856.6,NA,NA,NA,NA,NA,NA
Switzerland,CHE,1991,38399.2106118525,NA,172.025049153614,NA,NA,66502262.78,61531725.82,NA,NA,NA,NA,NA,NA
Chile,CHL,1991,2803.56209049973,NA,18.1502039358173,NA,NA,7452625.408,8960062.464,NA,NA,NA,NA,NA,NA
China,CHN,1991,333.142145400184,NA,122.576625036615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,1991,848.752909970742,NA,38.8754937106918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,CMR,1991,1024.42413530091,NA,25.6772905163843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.",COD,1991,268.056462814242,NA,15.8391936657771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Rep.",COG,1991,1124.90111391167,NA,7.09313323572474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,COL,1991,1456.69396899099,NA,30.4266219017575,NA,NA,4966978.048,7268634.624,NA,NA,NA,NA,NA,NA
Comoros,COM,1991,1000.55865110924,NA,227.765709886235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabo Verde,CPV,1991,923.74161278016,NA,85.9131513647643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,CRI,1991,2238.85364380256,NA,62.7122013317666,NA,23.3,NA,NA,NA,NA,NA,NA,NA,NA
Caribbean small states,CSS,1991,2932.36402331003,NA,14.9643275287143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cuba,CUB,1991,2278.20867952349,NA,99.3812104283054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,CYP,1991,9696.09959332362,NA,84.7536796536797,NA,NA,2620282.624,951804.544,NA,NA,NA,NA,NA,NA
Czech Republic,CZE,1991,2878.71928306369,NA,133.409835641258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,DEU,1991,23357.757725073,NA,229.18080944061,NA,0,388915818,402532045,NA,NA,NA,NA,NA,NA
Dominica,DMA,1991,3122.78998241143,NA,93.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denmark,DNK,1991,27011.3774590051,NA,121.592309506959,NA,NA,32169422.85,35713056.77,NA,NA,NA,NA,NA,NA
Dominican Republic,DOM,1991,1338.89604477862,NA,150.494907886566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algeria,DZA,1991,1731.61127444317,NA,11.0845344160152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific (excluding high income),EAP,1991,441.530669563671,81.0784378051758,102.303875407893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Early-demographic dividend,EAR,1991,929.161373989268,59.1395797729492,62.5656735364103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Asia & Pacific,EAS,1991,2890.81958146039,81.5844573974609,75.7410683206396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe & Central Asia (excluding high income),ECA,1991,2325.01961328859,95.6077575683594,17.1121936659828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Europe & Central Asia,ECS,1991,10825.4297525165,NA,30.937100832357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ecuador,ECU,1991,1622.20824281116,NA,37.8286194191591,NA,NA,2327865.088,2851399.168,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",EGY,1991,651.077581654641,NA,57.6870249635843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euro area,EMU,1991,19541.7028259012,NA,118.202363514442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,ESP,1991,14811.9028112693,96.4949722290039,78.0201345506968,NA,NA,93328449.54,60184915.97,NA,NA,NA,NA,NA,NA
Ethiopia,ETH,1991,271.394411826541,NA,49.609969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,EUU,1991,16496.5121061136,NA,113.823858821885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Finland,FIN,1991,25484.7392935746,NA,16.4606191930136,NA,NA,21788467.2,23017195.52,NA,NA,NA,NA,NA,NA
Fiji,FJI,1991,1881.75411799099,NA,40.251833607006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,FRA,1991,21675.0642485493,NA,106.944750640084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",FSM,1991,1682.69717525564,NA,141.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,1991,5537.0097213605,NA,3.78694842240075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,1991,19900.7266505069,NA,237.361621130079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,GEO,1991,1314.67067020404,NA,84.6058294551944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,GHA,1991,433.773065097474,NA,66.8338182297618,NA,78.6,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,GIN,1991,461.349458509251,NA,26.5950634868957,NA,98.5,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The",GMB,1991,695.40958742204,NA,98.0902173913044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,1991,257.789175646965,NA,35.4737553342816,NA,62.3,NA,NA,NA,NA,NA,NA,NA,NA
Equatorial Guinea,GNQ,1991,256.221008229295,NA,15.4314795008913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greece,GRC,1991,10188.3697801238,92.6104507446289,80.0614972847168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,GRD,1991,3117.95447738844,NA,283.705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,GRL,1991,18315.1963031585,NA,0.162423178226514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,GTM,1991,991.86227272778,NA,88.4963605823068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,GUY,1991,468.160197417458,NA,3.78193548387097,NA,NA,205776.096,NA,NA,NA,NA,NA,NA,NA
High income,HIC,1991,19790.1330071111,NA,28.8928682349861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,1991,15465.8588553349,NA,5810.10101010101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,HND,1991,911.755518057348,NA,45.5678881043882,NA,56.3,NA,NA,NA,NA,NA,NA,NA,NA
Heavily indebted poor countries (HIPC),HPC,1991,381.343537704193,46.3448295593262,20.9912499961139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,HTI,1991,483.873905037789,NA,260.471952104499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,HUN,1991,3350.25832323432,NA,115.426727495271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IBRD only,IBD,1991,1062.65545713669,74.4685974121094,50.7554600712457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA & IBRD total,IBT,1991,933.128399399879,70.2956619262695,46.9612305650692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA total,IDA,1991,405.059275264968,49.5329399108887,35.9696622354679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDA blend,IDB,1991,518.391584837306,53.7565994262695,49.0386550925149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indonesia,IDN,1991,631.782837284761,NA,101.896091787786,NA,NA,25868822.53,29142360.06,NA,NA,NA,NA,NA,NA
IDA only,IDX,1991,344.83793588053,47.3454704284668,31.6489637331031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
India,IND,1991,303.05560534270103,48.2220687866211,299.770014361679,NA,NA,19509415.94,17899886.59,NA,NA,NA,NA,NA,NA
Ireland,IRL,1991,14104.0782910741,NA,51.3025838292931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iceland,ISL,1991,26843.2780957191,NA,2.57154114713217,NA,NA,1739029.504,1571450.24,NA,NA,NA,NA,NA,NA
Israel,ISR,1991,13650.8421213355,NA,228.69685767098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,ITA,1991,21956.5297597337,NA,192.983988983714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,JAM,1991,1668.98800985679,NA,225.238596491228,NA,NA,1828246.656,1150726.272,NA,NA,NA,NA,NA,NA
Jordan,JOR,1991,1155.23331417259,NA,42.6166817769719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,JPN,1991,28925.0415756881,NA,339.882062534284,NA,NA,236736708.6,314525384.7,NA,NA,NA,NA,NA,NA
Kazakhstan,KAZ,1991,1512.4850664964,NA,6.09345482831426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,KEN,1991,332.418959817486,NA,43.0855378290052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,KGZ,1991,575.643974470034,NA,23.2721584984359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,KIR,1991,644.780834850725,NA,90.9777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,1991,5461.73799545602,NA,155.303846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.",KOR,1991,7523.47700161843,NA,448.84619531412,NA,NA,81519706.11,71869964.29,NA,NA,NA,NA,NA,NA
Kuwait,KWT,1991,5419.59083079093,NA,113.989674523008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latin America & Caribbean (excluding high income),LAC,1991,3161.58329014612,83.3627395629883,22.3168569387411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lao PDR,LAO,1991,234.764231092101,NA,18.9741594454073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lebanon,LBN,1991,1605.36860742889,NA,285.601759530792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,1991,7040.7809418662,NA,2.58263068756607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Lucia,LCA,1991,3920.27625325243,NA,229.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latin America & Caribbean,LCN,1991,3221.32408277546,84.9867324829102,22.4263998712094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Least developed countries: UN classification,LDC,1991,312.757996622573,45.576789855957,29.2766739755066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,1991,312.431263654078,48.2425308227539,25.0491895685195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liechtenstein,LIE,1991,50898.591251936,NA,182.24375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sri Lanka,LKA,1991,513.258535278508,NA,279.632100143518,NA,NA,3089681.92,1987225.344,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,1991,452.541096256538,58.3732414245605,95.0059395849998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low & middle income,LMY,1991,902.725578121035,69.8877563476563,47.2089422165798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,1991,404.197089862276,NA,57.395882740448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Late-demographic dividend,LTE,1991,1206.92247808311,83.1119232177734,42.0567301663237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luxembourg,LUX,1991,37007.4387468692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macao SAR, China",MAC,1991,10562.3381041305,NA,17681.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,1991,1266.84944101357,NA,56.5996056464262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,MCO,1991,83738.3545522903,NA,14811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madagascar,MDG,1991,222.15374431496,NA,20.5365391890498,NA,NA,406321.728,295377.792,NA,NA,NA,NA,NA,NA
